unitId,总数,标题,经度,维度,地址,信息,原价,现价,城市,区域,整套,布局,评分,点评
406728,23340,武汉壹米民宿ins风地理位置超好,114.30888205684428,30.595185034428244,洞庭街/车站路(路口),近大智路地铁站,335,335,武汉,江岸区,整套,1居1床2人,4.9,32
15076027,23340,日风樱花亲子民宿 童趣房 江景大桥黄鹤楼,114.28462780807489,30.548560127571605, 晴川大道,近拦江路地铁站,452,452,武汉,汉阳区,整套,2居2床4人,5.0,68
18467996,23340,【有時·范特西】销品茂群星城汉街,114.34703421048283,30.597516244875397,汉飞·滨江国际,近徐家棚地铁站,402,402,武汉,武昌区,整套,1居1床2人,5.0,1
5823519,23340,【遇见●轻奢】菱角湖壹号复式地铁口近万达,114.2796460275495,30.61083682709844,沿海菱角湖壹号,近菱角湖地铁站,365,365,武汉,江汉区,整套,1居1床2人,5.0,17
14725929,23340,国博地铁旁60平法式经典巨幕影院落地窗,114.25759759658762,30.519983997167447,恒大御景湾(1号公寓楼40楼),近前进村地铁站,344,344,武汉,汉阳区,整套,1居1床2人,5.0,45
434971,23340,格调家®积玉桥万达中心 《北欧影院房2》,114.3179040902324,30.57168578001152,武汉积玉桥万达广场2期9号楼,近积玉桥地铁站,239,239,武汉,武昌区,整套,1居1床2人,4.9,93
12427171,23340,【江汉路投影一居】香港路/菱角湖/轻奢房,114.29923,30.601426,万科香港路8号B座,近苗栗路地铁站,311,311,武汉,江岸区,整套,1居1床2人,5.0,68
13321680,23340,初恋那件小事&香港路/儿童医院/轻奢一居,114.28892170841256,30.6116281644344,中国·中华城-B2栋,近香港路地铁站,459,459,武汉,江汉区,整套,1居1床2人,4.9,41
18664948,23340,【江滩夜景】日式和风江汉路步行街汉口江滩,114.30199804578768,30.585487788352978,一元街道 胜利街16号,近江汉路地铁站,232,232,武汉,江岸区,整套,1居1床2人,5.0,2
9992487,23340,【粉寓】黄鹤楼武昌站理工大南湖校区佰港城,114.327392,30.514917,菜鸟驿站(武汉南国soho五栋1-105店)(南国SOHO),近建安街地铁站,242,242,武汉,武昌区,整套,1居1床2人,4.9,28
15146923,23340,【域•时光】 地铁口/武汉天地/江汉路,114.30796578522411,30.60527193899139,新长江国际B座,近三阳路地铁站,338,338,武汉,江岸区,整套,1居1床2人,5.0,9
9992487,23340,【粉寓】黄鹤楼武昌站理工大南湖校区佰港城,114.327392,30.514917,菜鸟驿站(武汉南国soho五栋1-105店)(南国SOHO),近建安街地铁站,242,242,武汉,武昌区,整套,1居1床2人,4.9,28
15146923,23340,【域•时光】 地铁口/武汉天地/江汉路,114.30796578522411,30.60527193899139,新长江国际B座,近三阳路地铁站,338,338,武汉,江岸区,整套,1居1床2人,5.0,9
14123712,23340,要有光 国广/江滩江汉路/双地铁/投影仪,114.28020203385954,30.58668058117624,江汉区天瑞国际酒店公寓,近中山公园地铁站,267,267,武汉,江汉区,整套,1居1床2人,4.9,9
20084695,23340,【影•偷香】爱马仕橙/高层江景/大浴缸,114.31665639634757,30.607364885432535,外滩·棕榈泉,近黄浦路地铁站,365,365,武汉,江岸区,整套,1居1床2人,5.0,1
9674302,23340,【黄鹤楼】近地铁/昙华林户部巷/麻将2居,114.3316272,30.5544302966461,小东门民主二路170号群建星城1栋,近小龟山地铁站,409,409,武汉,武昌区,整套,2居2床4人,5.0,40
11215394,23340,『美拉小姐』•巨幕投影木屋 江汉路步行街,114.29850435798672,30.582047605500897,宝利金国际广场,近江汉路地铁站,303,303,武汉,江汉区,整套,1居1床2人,4.9,63
8976003,23340,城堡民宿 卢浮宫 汉口火车站/菱角湖万达,114.27369499999996,30.61581688484133,菱角湖万达广场-A1公寓楼,近范湖地铁站,220,220,武汉,江汉区,整套,1居1床2人,4.9,18
4695987,23340,楚河汉街万达广场旁环球中心特价随机安排,114.34363084821942,30.563891796014293,武汉万达环球国际中心1号楼(武汉万达SOHO环球国际中心),近楚河汉街地铁站,219,219,武汉,洪山区,整套,1居1床2人,4.9,192
11083220,23340,全屋智能江景泡泡浴【粉墨江景03】黄鹤楼,114.312739,30.56769322564115,锦坤公寓楼(积玉桥地铁站B出口50米处),近积玉桥地铁站,369,369,武汉,武昌区,整套,1居1床2人,5.0,8
19543175,23340,270度全江景-灯光秀-泡泡浴影院房,114.312766,30.567741,锦坤公寓楼,近积玉桥地铁站,329,329,武汉,武昌区,整套,1居1床2人,5.0,2
16578045,23340,【十年●乌托邦】LOFT菱角湖万达汉口站,114.2770004272461,30.60740089416504,菱角湖壹号民宿(西北湖店)(长江日报路与菱角湖路交汇),近取水楼地铁站,378,378,武汉,江汉区,整套,1居1床2人,5.0,6
12729249,23340,停车6块美式古典•可开发票•凯德•江汉路,114.199968,30.60326,凯德西城(T3号楼古田二路轻轨站旁，凯德广场背后),近古田二路地铁站,292,292,武汉,硚口区,整套,1居1床2人,4.9,43
15199234,23340,智能民宿武汉天地/江滩/黎黄陂路/地铁,114.3122606814957,30.612114451415025,汉飞青年城,近黄浦路地铁站,242,242,武汉,江岸区,整套,1居2床2人,5.0,10
14703921,23340,暖气房 禅意日式 楚河汉街地铁口 东湖 ,114.346422,30.559206,凯德1818,近楚河汉街地铁站,407,407,上海,武昌区,整套,1居2床2人,5.0,17
15359870,23340,【汉口站】园博园/新唐万科/秋千投影房,114.267364,30.630288,站前北路特1号京华时代3号楼1单元,近石桥路地铁站,257,257,武汉,江汉区,整套,1居1床2人,5.0,21
12361147,23340,【格调家®】万达中心《北欧挪威影院房6》,114.317848,30.571663,积玉桥万达广场-9号楼(积玉桥万达),近积玉桥地铁站,239,239,武汉,武昌区,整套,1居1床2人,4.7,15
16923292,23340,【北欧风飞纱大床房】汉口火车站/万科广场,114.26767449544828,30.63011038211006,京华时代3栋,近石桥路地铁站,211,211,武汉,江汉区,整套,1居2床2人,5.0,19
14017095,23340,【茶室】汉街/武大/万达/中式麻将大床房,114.345263,30.557031,中北路姚家岭114号景天楼,近楚河汉街地铁站,383,383,武汉,武昌区,整套,1居1床2人,5.0,18
15392021,23340,邂逅武科大/理工大/东湖/两居室/时光鹿,114.37169224385282,30.62142157224127,林秀家园,近园林路地铁站,294,294,武汉,青山区,整套,2居2床4人,5.0,4
21200019,23340,【白日梦】限时长租/悬浮吊床/楚河汉街,114.3395930273422,30.54268874494441,中南路街道 洪山街道口商圈中南路10号,近中南路地铁站,223,223,武汉,武昌区,整套,1居1床2人,5.0,6
9837500,23340,【壹方】武汉天地双地铁江滩江汉路宜家直达,114.31266099999986,30.613845770731896,汉飞青年城,近黄浦路地铁站,190,190,武汉,江汉区,整套,1居1床2人,5.0,22
11249134,23340,【莫奈·印象】香港路地铁站/江汉路菱角湖,114.29114773709134,30.611031149352343,建设大道与香港路交叉口,近香港路地铁站,288,288,武汉,江岸区,整套,1居1床2人,5.0,17
14379884,23340,现代简约影院大床房,114.34080321442099,30.537123169947964,中南国际汇(丁字桥路)(中南国际汇3楼),近宝通寺地铁站,216,216,武汉,武昌区,整套,1居1床2人,5.0,54
14778149,23340,【筑•吧嗒】三阳路地铁站/近江滩/知音号,114.31054083759096,30.604424374897864,外滩三阳金城C栋(4单元),近三阳路地铁站,303,303,武汉,江岸区,整套,1居1床2人,5.0,17
14538364,23340,【悠家】Loft·极地海洋世界︱市民之家,114.300749,30.660238,凯信大厦,近市民之家地铁站,303,303,武汉,江岸区,整套,2居1床2人,5.0,10
8455812,23340,【筑•屿】湖景落地窗/群星城/楚河汉街,114.353779,30.583729,福星惠誉水岸星城-A区,近汪家墩地铁站,373,373,武汉,武昌区,整套,1居1床2人,4.9,61
9675142,23340,【黄鹤楼】武昌站/江景房/复式豪华田园风,114.2916435741078,30.519258348600214,长江紫都紫兰苑,近复兴路地铁站,1267,1267,武汉,武昌区,整套,5居8床12人,5.0,34
4415658,23340,南地之岛1江汉路商圈六渡桥轮渡码头户部巷,114.29020890944638,30.58020712856055,武汉库玛华中珠宝交易中心(武汉库玛华中珠宝交易中心库马公寓),近六渡桥地铁站,238,238,武汉,江汉区,整套,1居1床2人,5.0,58
10979452,23340,万达江大体育中心地铁樱花永旺网红投影国博,114.18269708185768,30.51226597357196,经开万达广场B3栋,近体育中心地铁站,388,388,武汉,开发区,整套,1居1床2人,5.0,19
11407530,23340,江边LOFT地铁口壹方江滩天地宜家直达,114.31266099999992,30.613845885365937,汉飞青年城,近黄浦路地铁站,190,190,武汉,江汉区,整套,2居2床2人,4.9,21
9889062,23340,【筑•埃米利】台北路/法式乡村/近万松园,114.28140799999989,30.59858077913408,天下国际公馆,近取水楼地铁站,333,333,武汉,江岸区,整套,1居1床2人,4.9,29
16856995,23340,【有時·香梨无花果】浴缸江景房 楚河汉街,114.34703421048283,30.597516244875397,汉飞·滨江国际,近徐家棚地铁站,402,402,武汉,武昌区,整套,1居1床2人,5.0,16
17081121,23340,【有時·反转巴黎】销品茂群星城汉街江景房,114.34697261667571,30.597290519453324,徐家棚街街道汉飞·滨江国际,近徐家棚地铁站,372,372,武汉,武昌区,整套,1居1床2人,5.0,9
9674708,23340,【东湖】欢乐谷/博物馆/绿道旁/清新一居,114.389573,30.597659,欢乐大道303号欢乐星城,近园林路地铁站,188,188,武汉,洪山区,整套,1居1床2人,4.8,68
19721612,23340,【十二月】光谷天地/软件园/民大北欧风,114.42172073041061,30.481045544270277,长城坐标城9期I区,近黄龙山路地铁站,243,243,武汉,洪山区,整套,1居1床2人,5.0,3
8963634,23340,V+12.21江汉路步行街双地铁浪漫房,114.29882199999994,30.58185889445471,宝利金国际广场,近江汉路地铁站,146,146,武汉,江汉区,整套,1居1床2人,5.0,1
16303820,23340,Kevin’s窝趣 [奢华浴缸]近光谷,114.40998299999994,30.495395924771056,光谷青年城2期,近光谷广场地铁站,348,348,武汉,洪山区,整套,1居1床2人,4.7,6
12541299,23340,宿逅【梦回南美】同济医院二号线网红INS,114.26185479750391,30.583769003407692,同馨花园雍豪府(解放大道),近崇仁路地铁站,503,503,武汉,硚口区,整套,3居3床5人,5.0,31
12975796,23340,【花洋岛】夜上海风情港风空中花园旗袍民宿,114.29575099999968,30.588795461952326,长盛公寓(江汉路步行街),近循礼门地铁站,515,515,武汉,江汉区,整套,1居2床2人,4.9,8
14050618,23340,【汉口站】唐家墩地铁/万松园/轻奢一居,114.275965,30.62546,唐家墩路197号顶锈国际城C区,近唐家墩地铁站,274,274,武汉,江汉区,整套,1居1床2人,5.0,36
